,MSOA11CD,cluster_1_degree,rest_degree,pop_degree,workplace_degree,under_degree,market_degree,bus_degree,geometry
0,E02000001,58.0,0.7710858665989719,34.708383575553725,84.08961096655455,0.019039157199974614,0.11106175033318526,0.38395633686615477,"MULTIPOLYGON (((531667.623961132 180534.9919156834, 531647.1819611285 180532.9339157033, 531626.6749604974 180538.9829151034, 531667.623961132 180534.9919156834)), ((532135.1449599017 182198.1189150148, 532158.2499597542 182151.0619157816, 532252.8719603801 182179.3099148715, 532293.0679599172 182068.4229148359, 532310.0909596973 182003.6369153775, 532419.5919602435 181998.3049156895, 532435.7919604625 182003.3199151052, 532445.7689600884 181957.87091505, 532572.3249603698 181938.8689158964, 532634.4999599053 181926.0309152622, 532619.1409606603 181847.1879147278, 532746.8129608097 181786.8909154263, 532883.4999605005 181715.3959160591, 532946.0649594874 181894.8269160174, 533078.8299603814 181840.5289147482, 533195.2989597535 181970.8959147013, 533204.6679602348 182000.0409146855, 533230.4999598461 182082.452915232, 533410.6879594576 182037.8599154085, 533351.9999600499 181739.7339148968, 533443.0139599995 181755.4899157404, 533460.3609593241 181669.5029151901, 533499.0629595246 181582.4059162015, 533604.2439603957 181418.1289150594, 533610.9739595565 181410.967915784, 533743.6879598033 181261.3279149033, 533782.5769604598 181161.6229149545, 533803.1739595265 181053.431915444, 533837.9379595148 180857.8589151849, 533842.3129598312 180789.3129152659, 533807.9459600034 180767.7699160914, 533649.0629599005 180733.8589156213, 533602.4379600603 180815.1729162745, 533551.1939602471 180812.7969153041, 533556.3129595171 180777.9999160801, 533483.8749593201 180758.2029158881, 533420.1249598433 180691.7809158553, 533403.374960398 180649.8589158719, 533434.1249602808 180623.1719153064, 533395.0059599479 180515.2389154295, 533385.3799605471 180516.5409164749, 533382.016960245 180510.6709161053, 533236.6999597524 180573.2999164383, 532916.8109603758 180594.5979152376, 532643.0999607493 180624.6009154519, 532474.1889603731 180677.0049150722, 532274.5999600127 180742.2999159714, 532279.0999608722 180789.7999152985, 532216.9999605124 180749.3999160493, 532016.0109606833 180800.7989163643, 531625.6249605365 180797.9989159891, 531145.1269606091 180782.1019160606, 531147.4379609532 180882.1559162362, 531074.687961195 180990.3439150339, 531127.9379610624 181049.4989159427, 531112.3129607537 181104.2969150699, 531172.2329613041 181124.6379159354, 531133.7499600766 181278.984915228, 530966.6879606943 181596.7339161766, 531158.5379611563 181603.5469159404, 531186.6279604672 181599.8959160434, 531274.9779612883 181581.0839151851, 531410.6649609479 181576.1119149895, 531521.643960853 181639.8489152032, 531554.8749608408 181659.2809151901, 531627.8189603261 181695.6859150267, 531796.3749604828 181784.4689159576, 532022.3739610793 181893.4689150518, 532082.8759608112 181911.7809151752, 532105.0919597573 182011.2299154818, 532089.2639604529 182076.9849157331, 532071.3019598369 182159.5859152952, 532135.1449599017 182198.1189150148)))"
1,E02000002,0.0,0.0,35.74369650705528,1.1103400416377516,0.0,0.004626416840157298,0.09252833680314596,"POLYGON ((548881.5629550376 190845.264913181, 548881.1249547075 190802.515912643, 549000.7119547989 190873.4549123706, 549089.4379556912 190714.0619127128, 549084.189955452 190584.3899130972, 549071.7739558666 190315.8129126296, 549116.4999550291 190074.7659132283, 549120.9659556425 189772.2939135816, 548464.3749553309 189672.6869133063, 548481.9379552602 189556.8009126905, 548465.9999559621 189262.9999127732, 548461.9999548914 189131.999913191, 548451.9999553546 189024.7169133229, 548443.8999556671 188953.8179133693, 548344.0109560562 188916.1409128165, 548357.819955083 188845.1359137805, 548397.143955198 188848.72691357, 548394.0949551453 188776.6489132674, 548234.8969551612 188749.5359134359, 548114.1409556083 188727.99891323, 548078.9999556782 188929.9999137582, 548044.6139559989 188924.1549126807, 548043.9629551554 188793.3369136312, 548058.4659555656 188751.7039136424, 547960.2999557134 188743.2409127253, 547804.3599556903 188626.8299133761, 547778.2599555806 188711.1169130311, 547735.4379556164 188840.7659138754, 547770.6999559561 188886.7369126946, 547921.6219559994 188943.1919126885, 547882.6099553623 189049.4289131786, 547856.8129561951 189093.6869131241, 547813.7449560626 189096.4809132179, 547514.5629561931 189119.702913084, 547515.1019551627 189127.6049135866, 547533.0839560013 189227.0539131929, 547536.8749559082 189301.0159134346, 547510.0629560875 189373.9059135062, 547482.0629561287 189374.0939130621, 547432.9889559943 189612.0539135697, 547412.1879553621 189680.6559129543, 547519.6499562508 189711.3809129292, 547729.2999557387 189779.1699127078, 547618.187955867 190059.8909130557, 547865.0619555046 190258.0619124862, 547973.4489553611 190348.1889127735, 548453.8129555426 190810.1249130875, 548767.3749557383 191138.983912622, 548877.6879549817 191097.3289124444, 548845.6879552081 190846.7809127048, 548881.5629550376 190845.264913181))"
2,E02000003,0.0,0.014008872285780995,52.514592575297684,2.661685734298389,0.0,0.009339248190520663,0.08405323371468597,"POLYGON ((549102.4379549599 189324.6249127947, 548954.4999558362 189063.2029126544, 548889.6929547365 189065.7499129318, 548874.1879557882 188496.1869128433, 548952.4999551891 188492.2649129021, 548954.4189552488 188246.3099130706, 548946.43795573 188214.1559140838, 549019.0629550118 188228.2499138012, 549051.6879551002 187899.8119131458, 549085.6009557955 187836.72391354, 548972.663955659 187816.6069131644, 548871.0629558708 187799.015913422, 548880.2769558597 187766.3419141684, 548881.1879555533 187727.4369131461, 548919.2749556566 187717.8009137246, 549019.4999556196 187715.0309136651, 549057.8669547134 187664.7559130533, 549099.6339556577 187656.0759130936, 549057.4409558831 187578.5279133857, 548997.8239558504 187577.1409142836, 549009.8919557206 187528.0829140557, 548956.7449548189 187476.0529136329, 548910.9819557269 187463.2769131181, 548895.7629554883 187495.5999131619, 548836.1979551074 187478.9519132837, 548849.3899553362 187412.7469138043, 548884.309954986 187278.5389143361, 548798.842955776 187271.8899137829, 548754.8509553305 187368.3509143326, 548587.011955731 187431.9869137302, 548651.1709558809 187581.5749132005, 548410.3809555763 187605.999913385, 548307.4569557762 187596.5829130973, 548205.4259552612 187516.9849134113, 548113.249955804 187468.9999140537, 547828.7179554474 187450.8259138642, 547706.5309557553 187444.4129139439, 547682.8749560704 187443.1719134314, 547704.2609552331 187598.0619133135, 547699.5649552336 187618.6029134472, 547700.9309559433 187707.6659136766, 547721.5389556517 187758.9639133276, 547746.4519559345 187885.659914055, 547715.1249555687 187914.5309138452, 547700.2499559117 188007.6869141456, 547764.8239556146 188024.1069134342, 547817.9379561844 188037.5939138273, 547767.6249556822 188214.7339137211, 547701.8099554663 188170.098913136, 547662.6399553787 188271.8949131808, 547656.5859559624 188376.2149135367, 547655.1189551838 188431.3919136836, 547642.3749560902 188528.6869139865, 547696.9989556358 188556.9049132697, 547804.359956088 188626.8299138024, 547960.2999556236 188743.2409127451, 548058.4659554065 188751.7039138931, 548043.9629558548 188793.3369131858, 548044.6139560392 188924.1549136713, 548078.9999556586 188929.9999130671, 548114.1409560161 188727.9989137909, 548234.8969557466 188749.5359136009, 548394.0949554389 188776.648913096, 548397.1439555767 188848.7269127473, 548357.8199556068 188845.1359137868, 548344.0109556871 188916.1409138184, 548443.8999551113 188953.8179126775, 548451.9999551075 189024.7169130836, 548461.9999558436 189131.9999134332, 548465.9999558878 189262.9999133241, 548481.9379560477 189556.8009125546, 548464.3749558306 189672.6869129225, 549120.9659548453 189772.2939130329, 549120.7719547501 189640.24391349, 549102.4379549599 189324.6249127947))"
3,E02000004,0.0,0.0,26.660783055198973,0.6819640564826701,0.0,0.004011553273427471,0.0561617458279846,"POLYGON ((551549.9979540852 187364.6369138262, 551477.9999543771 187263.671913806, 551441.7459540933 187136.9649132954, 551397.1529540955 186966.8579143057, 551528.3909547627 186852.1639144417, 551543.0049546468 186762.2769134926, 551526.6889543664 186570.8119144398, 551572.2499548728 186477.1409143262, 551554.3749545754 186432.7499137114, 551619.4149545262 186429.6989135257, 551739.999954695 186318.4529137478, 551779.9379542887 186178.4219141408, 551943.8129547061 186027.6719140226, 551905.8039540503 185894.0989138342, 551764.9999544513 185746.5299142477, 551670.8129544524 185446.796914584, 551204.5109541442 185301.8809143751, 551197.9489544486 185502.6719137831, 550485.0699553596 185441.0809148262, 550425.1769553054 185384.9949144904, 550335.7719543987 185516.5519137802, 550247.1069545497 185658.4899137507, 550200.7319553448 185624.8449146222, 550239.0379549755 185744.4269146014, 550531.5119544127 185756.3949139747, 550406.2219544492 185898.1099136832, 550272.8479552015 185953.0749136805, 550244.1369551566 185994.0189140486, 550170.9999548154 185971.0009142787, 550134.6829551063 185957.3029136928, 550106.507954918 185984.5099144429, 550120.9549551009 186019.7779139231, 550075.9689545545 186039.4499142105, 550099.999955036 186064.9999136959, 550064.5789546552 186096.3639141881, 550083.7299547951 186125.5619145359, 550141.2139544722 186101.6499140422, 550140.0149549991 186225.428913704, 550167.0749549479 186262.3759140946, 550299.434954719 186255.2609140865, 550294.999955064 186374.999914317, 550324.1059553331 186374.3179145669, 550350.3569547007 186269.7089141082, 550380.5239553956 186429.9549137946, 550414.101954676 186480.9569136584, 550429.2399552917 186734.0629142735, 550413.7209543239 186968.5779139252, 550410.9729553553 187021.3199133794, 550392.6249546267 187189.0469137194, 550500.4169552937 187258.3089135815, 550519.0379546036 187269.9909132672, 550739.3109551127 187373.7829133725, 550978.7539548227 187347.2559137683, 551129.668954965 187363.3059132587, 551430.5629549082 187345.3039142746, 551551.5629542002 187445.1559137306, 551549.9979540852 187364.6369138262))"
4,E02000005,0.0,0.0084167999326656,88.71307129029543,2.693375978452992,0.0,0.0252503997979968,0.0925847992593216,"POLYGON ((549099.6339549823 187656.0759136672, 549161.3749551782 187625.6089135383, 549210.2919549658 187648.5879134072, 549418.6249549504 187442.4689138188, 549145.8299555397 187382.9089133932, 549138.6559551429 187195.188913951, 549134.9619549159 186976.0649136819, 549128.6579551932 186912.548913974, 548983.4379551745 186875.108913513, 548970.7799549836 186589.6789142214, 548933.1229556338 186439.2419140437, 548958.3399549774 186426.8299140845, 548992.2239553817 186459.4199138249, 549027.281955164 186392.2349142631, 549074.5439550391 186436.5089144318, 549156.001955119 186429.4569136984, 549153.0109548954 186380.6369140423, 549153.8859553071 186255.1449138365, 549077.0549551812 186262.684914063, 549026.796955345 186159.7969140294, 548949.9999554565 186173.9999140094, 548933.8839549525 186160.0509145151, 548829.6189554119 186002.0659138559, 548787.1729551754 186018.2329138738, 548741.2929553874 185971.8119141731, 548693.7479553696 185979.041913821, 548675.5559554817 186019.8089142253, 548724.8879553922 186041.2289138605, 548708.173955271 186124.9199145209, 548697.761955651 186138.5209139137, 548802.5959551511 186261.3729136725, 548816.8739554065 186283.421914329, 548637.0349556481 186272.0209140494, 548619.9379555776 186270.9369141585, 548479.8709553704 186262.9899140628, 548477.3969551399 186319.9669137448, 548423.0329554699 186385.4969142361, 548219.5419551074 186423.9989138872, 548136.2619552868 186451.2759137917, 548171.4309556461 186545.7419142264, 548152.5699551497 186621.6559142903, 548057.9509553307 186664.4919142788, 548080.9059552799 186752.6119136576, 548046.4269557747 186780.7869142829, 548065.5399558506 186815.5409136757, 548166.6839552508 186868.6639139455, 548172.5979552231 186878.9639142202, 548183.7839558376 187040.4339139445, 548179.2019552072 187081.7639141189, 548201.9429559411 187084.325913775, 548262.124955904 187090.7659136041, 548205.425955785 187516.9849132895, 548307.4569551357 187596.582914107, 548410.3809554697 187605.9999137143, 548651.1709556056 187581.5749134122, 548587.0119552728 187431.9869136615, 548754.8509555205 187368.3509135127, 548798.8429551562 187271.8899141595, 548884.3099549375 187278.5389134673, 548849.3899553258 187412.7469133427, 548836.1979550233 187478.9519137907, 548895.7629551869 187495.5999135011, 548910.9819554228 187463.2769133929, 548956.7449552856 187476.0529139622, 549009.8919554754 187528.0829136372, 548997.8239554901 187577.1409141108, 549057.4409556203 187578.5279139365, 549099.6339549823 187656.0759136672))"
5,E02000007,0.0,0.0,58.048162230671736,1.6995045512155778,0.0,0.011522064754003917,0.09793755040903329,"POLYGON ((549819.9299548834 187080.6789138627, 549950.7499553697 186961.0619136489, 550250.8859552855 187148.6099139397, 550392.624954858 187189.046913446, 550410.9729552404 187021.3199139862, 550413.7209547134 186968.5779137518, 550429.2399552662 186734.0629139564, 550414.1019551834 186480.9569143784, 550380.5239548393 186429.9549136353, 550350.3569550293 186269.7089142802, 550324.1059547906 186374.3179139304, 550294.9999544844 186374.9999143942, 550299.4349547616 186255.2609137077, 550167.074955138 186262.3759140557, 550140.0149545562 186225.4289140106, 550141.2139551307 186101.6499143502, 550083.7299553398 186125.5619139163, 550064.5789547336 186096.3639137314, 550099.9999548057 186064.9999139423, 550075.9689552421 186039.4499144066, 550120.9549547831 186019.7779141688, 550106.5079549261 185984.5099142121, 549955.3049546906 185936.1639138978, 549892.7349546346 185973.7539140491, 549899.0709552349 185885.5999143401, 549912.6249547503 185841.1869140716, 549603.9999547503 185773.2189142331, 549341.73195522 185800.9139142078, 549285.5479548093 185796.5849138084, 549140.8859549321 185788.4739145516, 549100.944955538 185827.8829139548, 549023.0359551641 185817.6109144996, 549001.4999551976 185872.2069139848, 549020.4409549729 185931.2719138671, 549089.670955385 185924.6209141078, 549143.7379553572 185959.8229144205, 549039.8979549772 186065.594913931, 549052.340955109 186131.8529140402, 549026.7969548574 186159.7969143679, 549077.054955018 186262.6849139291, 549153.8859554115 186255.144914187, 549153.0109554273 186380.6369140536, 549156.0019551346 186429.4569137649, 549074.5439556597 186436.5089141125, 549027.2819554447 186392.2349139629, 548992.2239554853 186459.4199136975, 548958.3399549081 186426.8299140505, 548933.1229548891 186439.2419137059, 548970.7799553976 186589.6789143113, 548983.4379549293 186875.1089135421, 549128.6579550349 186912.5489140548, 549134.9619552782 186976.0649139729, 549138.6559554494 187195.1889138094, 549145.8299554385 187382.9089136212, 549418.6249548967 187442.4689137331, 549547.1989553047 187336.7989137429, 549819.9299548834 187080.6789138627))"
6,E02000008,0.0,0.0,89.98521022607225,2.5001760687372347,0.0,0.0070427494894006615,0.15494048876681454,"POLYGON ((548171.4309554307 186545.7419140834, 548136.2619557221 186451.2759140792, 548219.5419553069 186423.9989143262, 548423.032955037 186385.4969144613, 548477.3969550848 186319.9669144464, 548479.8709554892 186262.9899137994, 548619.9379553848 186270.9369143426, 548637.0349555482 186272.0209136804, 548816.8739554209 186283.4219138999, 548802.5959553213 186261.3729142481, 548697.7619551732 186138.5209139271, 548708.1739557835 186124.9199141293, 548724.8879551629 186041.2289141833, 548675.5559555349 186019.8089139222, 548693.747955153 185979.0419141106, 548741.2929553457 185971.8119138956, 548787.1729550753 186018.2329138434, 548829.6189555788 186002.0659140258, 548933.8839550499 186160.0509144762, 548949.9999556076 186173.999914044, 549026.7969555418 186159.7969141002, 549052.3409552294 186131.8529138328, 549039.8979554757 186065.594914256, 549143.7379552389 185959.8229137563, 549089.6709548214 185924.6209145787, 549020.4409556382 185931.2719143323, 549001.4999556742 185872.2069141766, 549023.0359555655 185817.6109139883, 549100.9449552954 185827.8829140717, 549140.8859548246 185788.4739144256, 548984.1139550044 185769.6499144221, 548824.0939549692 185757.7939142569, 548662.8749554161 185739.1869138341, 548675.8559552769 185571.9889140555, 548693.7219553576 185481.3119144835, 548640.2979554416 185526.5209141376, 548506.0879550357 185533.2829145077, 548488.8509552277 185512.4749141774, 548539.1479553331 185477.8879141628, 548515.3849557383 185410.8689146732, 548392.3649553147 185403.7229140669, 548319.0619550841 185377.890914204, 548284.7909557018 185399.3849142918, 548257.36595542 185330.441914071, 548186.9999555452 185318.9999143756, 548068.7449552683 185455.4769145097, 548027.0209558655 185350.3509146244, 548034.5669558325 185108.0079145958, 547857.3449552398 185058.8489140814, 547797.3789555272 185285.9869146581, 547714.1419560789 185266.8549140263, 547688.7499556025 185286.3749144536, 547502.6869554659 185249.0469146416, 547475.0719557294 185265.4779146205, 547492.5509554644 185291.5869145432, 547633.8229559835 185503.7849143955, 547687.8839552957 185583.7759142922, 547796.8949556731 185747.4379145605, 547802.7869552943 185756.2869141093, 547794.3229554293 185803.3829145795, 547693.0709559197 185788.7729138375, 547602.5259559881 185781.5539146193, 547386.4379557495 185739.8589142427, 547381.039955768 185754.8859138081, 547433.360955343 185956.9249139759, 547556.8529560539 186206.7479141518, 547564.3789555682 186224.0629142266, 547597.9169554956 186352.1439140965, 547544.6449556721 186475.7069136387, 547647.3959553234 186500.6349138321, 547682.458956069 186457.1579139134, 547657.8989560991 186429.6929136076, 547605.5379556185 186449.044913931, 547616.8349557761 186389.5979142053, 547722.5719552622 186385.8249137804, 547715.354955826 186514.8599140101, 547750.7769555782 186518.0949143275, 547746.9999555923 186573.9999143217, 547764.138955561 186544.0599141602, 547828.8509552985 186545.5059143809, 547830.0799559365 186587.8139141387, 547835.0099551923 186589.8809137451, 547947.9999554586 186608.9999135983, 547927.3599552313 186669.2819139424, 548046.4269555619 186780.7869142963, 548080.9059559519 186752.6119142191, 548057.9509559678 186664.4919143312, 548152.5699555153 186621.655914252, 548171.4309554307 186545.7419140834))"
7,E02000009,0.0,0.010410160316468874,123.36039975015615,4.007911721840516,0.0,0.010410160316468874,0.1561524047470331,"POLYGON ((546854.9999555987 186317.9999142105, 546805.4319555734 186233.2649143211, 546875.6459563285 186236.6779144578, 546897.8909558982 186166.1809142577, 547017.0099558715 186299.3169144892, 547097.0409559109 186238.5339138458, 547136.9249554938 186216.0399141627, 547140.1949562462 186168.9069139606, 547214.3559559681 186232.1679142485, 547256.6229559026 186193.7289143606, 547296.1449559398 186216.8379139206, 547315.1079557819 186175.1779142672, 547396.3069555589 186137.6149141812, 547429.6899557553 186112.0029144582, 547433.7719553492 186043.5409141486, 547356.2619556133 186000.6189138413, 547348.2079556945 185925.9009140411, 547283.9129554038 185962.0219145922, 547230.1389557552 185903.3789145143, 547242.9999560895 185836.9999141844, 547296.5289558421 185874.5369145336, 547265.3629562012 185838.9619143011, 547309.7929554343 185802.7399141305, 547294.3869560075 185772.5289143937, 547354.0619559812 185761.9319146525, 547365.0009558576 185783.9999138285, 547381.0399561382 185754.8859141628, 547386.4379559647 185739.8589143666, 547602.5259556342 185781.5539142461, 547693.0709559355 185788.7729140739, 547794.3229552463 185803.3829138523, 547802.7869556415 185756.2869139832, 547796.8949558054 185747.4379144699, 547687.8839558349 185583.7759141549, 547633.822955685 185503.7849146122, 547492.5509561099 185291.5869141666, 547426.9539555089 185204.9309147105, 547406.3219555394 185261.5489146048, 547329.1669558069 185276.3459144807, 547345.8829559786 185348.5009142114, 547247.9639558126 185371.0239146303, 547228.8379554992 185300.175914644, 547033.5849559285 185348.3619142052, 546814.4959558679 185402.4919147503, 546806.1869563484 185404.5149139874, 546644.1099557891 185450.0249140473, 546406.9689559146 185502.4629140539, 546181.6249564183 185509.6719141763, 546126.2499561446 185664.9839144213, 546175.2269559208 185730.9409144589, 546207.3119560243 185774.1719139473, 546269.7879564222 185810.0089141607, 546276.0629561062 185861.1409144767, 546514.4999559651 185860.0309145367, 546615.9749556537 186050.6049139388, 546705.6789563764 186165.4589144376, 546562.0049562556 186296.6199138474, 546591.1899555867 186338.5659139487, 546602.355956058 186386.7099137423, 546801.7889563546 186356.6749143446, 546854.9999555987 186317.9999142105))"
8,E02000010,0.0,0.0,81.52871922939707,2.54191937210132,0.0,0.0,0.08027113806635747,"POLYGON ((549618.8499548852 185517.064914606, 549637.0209550449 185476.8139145502, 549673.6879554384 185473.4689147237, 549679.9379550582 185411.452913876, 549765.5629549618 185416.7499141286, 549786.6249550486 185265.5939141192, 549855.4659553177 185145.5479146183, 549904.3749552984 185054.8439144996, 549984.4999547697 184989.9999141865, 549987.2499549859 184926.6259146666, 549927.7619554226 184906.1689140942, 549739.9589548279 184846.8349141181, 549690.5689552062 184831.9249145909, 549556.7109552203 184796.4739142362, 549507.5009549351 184783.4939142814, 549310.6899556459 184745.3329143889, 549241.15095569 184734.6899143573, 549182.7989548026 184726.3369146967, 549210.5499556183 184859.1869147791, 549301.1109549804 184875.2089142757, 549285.1469549263 184980.9049141975, 549319.8499550105 184990.3819147783, 549311.0529553551 185038.8829144165, 549345.9959552645 185056.9569144425, 549325.0029555801 185185.5419139473, 549371.893954705 185194.7129142706, 549323.6579557164 185244.1519144857, 549272.405954806 185240.2779144165, 549234.9999551193 185150.8229140173, 549265.7509548157 185069.6609149193, 549211.5279547464 185047.5759140063, 549193.4019552196 185045.8939141843, 549196.0359554847 184999.699914754, 549156.4519554138 184979.8339148969, 549041.9989554521 185002.7599141232, 549088.1499552936 185062.3349139168, 549050.1729557653 185099.8779144185, 549077.4479547623 185152.3889138873, 549036.7219550083 185188.4699145837, 549029.8959555951 185189.3799143647, 548976.3699552224 185182.335914915, 548932.2359551813 185245.7719149034, 548903.0629552412 185211.296914761, 548803.9999555208 185231.9999140354, 548689.3569552538 185256.8549139062, 548620.4379557336 185128.9999148476, 548648.2499548987 185111.4529140207, 548633.0429550301 185083.9779148145, 548599.0629554577 185022.5469147401, 548389.1879559552 185142.593914231, 548266.9989557341 184978.5939140269, 547931.5649553584 184917.6729143798, 547883.6179557245 184977.7069140233, 547857.344955625 185058.8489143788, 548034.5669555918 185108.0079140881, 548027.0209556377 185350.3509138392, 548068.7449553927 185455.4769139093, 548186.9999550527 185318.9999145795, 548257.365955587 185330.4419143946, 548284.7909552736 185399.3849147478, 548319.0619552463 185377.8909145502, 548392.3649552658 185403.7229146255, 548515.3849549617 185410.8689141605, 548539.1479557351 185477.8879138208, 548488.8509552387 185512.4749139558, 548506.0879558478 185533.2829143512, 548640.2979556485 185526.5209143231, 548693.7219548707 185481.3119139546, 548675.855954977 185571.988914333, 548662.8749550316 185739.1869147121, 548824.0939553186 185757.7939138802, 548984.1139554051 185769.6499139789, 549140.8859547328 185788.4739142578, 549285.5479553355 185796.5849141107, 549341.7319546777 185800.913914074, 549603.9999547831 185773.2189137856, 549618.8499548852 185517.064914606))"
9,E02000011,0.0,0.0,44.00527009222662,1.8821757952192737,0.0,0.006273919317397579,0.09410878976096368,"POLYGON ((550244.1369551625 185994.0189141781, 550272.8479546341 185953.0749146293, 550406.221955165 185898.109914045, 550531.5119545729 185756.3949145277, 550239.0379549142 185744.4269139818, 550200.7319548725 185624.844914705, 550247.1069551085 185658.4899145438, 550335.7719544581 185516.551914171, 550425.1769545006 185384.9949140522, 550485.0699544598 185441.0809147399, 551197.9489547379 185502.6719142172, 551204.5109547683 185301.8809145535, 551670.8129544806 185446.7969144707, 551422.4379547478 185230.1559144752, 551297.9369550021 185055.0619139535, 551246.6259547583 184889.6089140276, 551242.438954347 184701.7509150663, 551202.164954602 184608.55491495, 550904.619954844 184378.3819146397, 550827.9599550955 184430.9739142131, 550706.8019551046 184457.9329145401, 550588.5379552455 184472.6109151263, 550553.1649550633 184443.3899150805, 550474.374954675 184391.9639142604, 550478.7429552011 184434.5519147393, 550426.3669551539 184466.6699148985, 550442.0529549073 184522.1489143061, 550501.2769543672 184543.9819145754, 550512.9999549023 184674.9989143271, 550264.99995462 184725.9999143226, 550264.9999546199 184719.9999148502, 550262.1349549748 184633.0959145816, 550116.313954482 184634.9999143868, 550114.0639546793 184669.8769145835, 549999.1769546823 184680.0189147826, 550048.1609549719 184717.849914694, 549988.8979547509 184778.6109141077, 549971.3319550247 184801.6829150327, 549977.1099550136 184810.4219150312, 549927.7619548524 184906.1689142259, 549987.2499545373 184926.6259141065, 549984.4999554674 184989.9999149236, 549904.3749550928 185054.8439147871, 549855.4659553133 185145.5479140321, 549786.6249550922 185265.5939148918, 549765.5629546118 185416.749914676, 549679.9379550643 185411.4529147773, 549673.687954924 185473.468914046, 549637.0209551586 185476.8139144758, 549618.8499548312 185517.0649147257, 549603.9999551008 185773.2189139209, 549912.6249554023 185841.186914032, 549899.070954897 185885.5999145227, 549892.7349546675 185973.7539139939, 549955.3049548947 185936.1639137796, 550106.5079550394 185984.5099136974, 550134.6829544613 185957.3029144101, 550170.9999549463 185971.0009139113, 550244.1369551625 185994.0189141781))"
