,cluster_1_degree,edu_rate,lnhouseprice,rest_density,pop_density,workplace_density,under_density,market_density,bus_density
727,0.0,0.183,12.736700896592344,0.0,16.209409934073133,1.0339461938495558,0.0,0.0020474182056426844,0.05937512796363785
728,0.0,0.227,12.786191095792114,0.0,87.09081309398098,3.2998944033790916,0.0,0.0,0.0395987328405491
729,0.0,0.324,13.151922179645874,0.02433287371238543,54.067645388920425,2.3927325817179006,0.0,0.0,0.12977532646605563
730,0.0,0.268,12.936033799212835,0.02971547433325904,41.54966198647946,2.0057945174949854,0.0,0.00742886858331476,0.09657529158309189
731,0.0,0.255,12.936033799212835,0.005565449688334817,38.31255565449688,2.1426981300089047,0.0,0.008348174532502226,0.05008904719501336
732,0.0,0.463,12.996800154428984,0.1139792155548106,85.56486758297017,6.5370432450553135,0.0,0.02681863895407308,0.1340931947703654
733,0.0,0.271,13.028052697933088,0.0,55.24640209332752,2.006105538595726,0.0,0.0,0.07849978194505015
734,0.0,0.37,13.081541382884074,0.017064846416382253,56.75767918088737,2.773037542662116,0.0,0.004266211604095563,0.14078498293515357
735,0.0,0.26,12.911642346088676,0.028873917228103944,68.70067372473532,2.8873917228103942,0.0,0.009624639076034648,0.19249278152069296
736,0.0,0.347,13.205784985543401,0.012507817385866166,83.01438398999375,4.56535334584115,0.0,0.0,0.1125703564727955
737,0.0,0.308,12.866179972011919,0.0,9.89489741832896,0.4589350122167208,0.0,0.0012927746823006218,0.02197716959911057
738,0.0,0.501,13.021437458814368,0.07050410434607443,61.69109130281513,3.7770055899682733,0.0,0.015108022359873094,0.1309361937855668
739,0.0,0.356,13.020330651839178,0.06876633200385092,99.80745427038923,5.088708568284968,0.0,0.013753266400770185,0.15128593040847202
740,0.0,0.331,12.904207367601158,0.02280501710376283,96.8643101482326,4.618015963511972,0.0,0.03420752565564424,0.18244013683010263
741,0.0,0.474,13.53777881636566,0.0,33.85330821756534,1.5010595714622086,0.0,0.0,0.052978573110430895
742,0.0,0.285,12.7868906411162,0.0,104.51693851944792,3.9292082150168395,0.0,0.013207422571485173,0.10565938057188139
743,0.0,0.329,12.976180867226248,0.0,68.77843591724611,2.8328611898017,0.0,0.0,0.05150656708730363
744,0.0,0.33,12.971540487669746,0.014254151521630674,64.30047751407598,3.5991732592117454,0.0,0.007127075760815337,0.17817689402038345
745,0.0,0.338,12.999630612022031,0.010504201680672268,104.96848739495798,5.199579831932773,0.0,0.010504201680672268,0.1995798319327731
746,0.0,0.303,12.936033799212835,0.029450743631276692,110.69061993815345,4.932999558238846,0.0,0.029450743631276692,0.07362685907819173
747,0.0,0.368,12.89921982609012,0.033311125916055964,115.93937375083279,5.746169220519653,0.0,0.0,0.1665556295802798
748,0.0,0.433,13.521139497361697,0.0,17.09059731351815,0.6430408688196628,0.0,0.0028579594169762792,0.0543012289225493
749,0.0,0.37,12.42919619664438,0.05542622769094336,102.5606917193216,8.25850792595056,0.0,0.011085245538188671,0.06651147322913203
750,0.0,0.324,12.699243334057444,0.10226557583385777,143.1875393329138,9.518565135305224,0.0,0.05506607929515418,0.21239773442416612
751,0.0,0.299,12.948009990259552,0.0,80.28453126658881,2.8400042467353224,0.0,0.0,0.1327104788194076
752,0.0,0.325,12.711383088608054,0.04161464835622139,153.18352059925093,10.264946594534608,0.013871549452073795,0.013871549452073795,0.13871549452073795
753,0.0,0.293,12.742566016044742,0.0,138.65842894969109,4.148278905560459,0.0,0.0,0.14121800529567521
754,0.0,0.575,14.03062193758122,0.03986975878795933,33.66004385673467,2.342348328792611,0.0,0.003322479898996611,0.08306199747491527
755,0.0,0.665,13.70736839934457,0.02995598774108809,23.213586192593958,1.9240961356775812,0.0023043067493144684,0.004608613498628937,0.05991197548217618
756,0.0,0.576,13.704578997256993,0.015478278815395728,60.164069755443194,4.437106593746775,0.015478278815395728,0.015478278815395728,0.1547827881539573
757,0.0,0.55,13.304684934198283,0.005425052894265718,67.61785927412792,4.095914935170618,0.005425052894265718,0.010850105788531437,0.15732653393370585
758,0.0,0.6,13.698976741708323,0.11984880612150825,83.46086475523187,7.744076703235918,0.0,0.036876555729694845,0.12906794505393196
759,0.0,0.62,13.497369278027785,0.027240533914464723,36.00108962135658,2.724053391446472,0.005448106782892944,0.016344320348678835,0.08716970852628711
