,MSOA11CD,cluster_1_degree,restaurant,edu_rate,population,income,workplace,employee,PTAI,rail_sta,under_sta,supermarket,bus_stop,area,rest_degree,pop_degree,income_degree,workplace_degree,employee_degree,rail_degree,under_degree,market_degree,bus_degree
233,E02000240,0.0,0.0,0.234,10007,45700,275.0,900.0,6.31254501,0.0,0.0,0.0,28.0,172.8,0.0,57.910879629629626,264.46759259259255,1.5914351851851851,5.208333333333333,0.0,0.0,0.0,0.16203703703703703
234,E02000241,0.0,0.0,0.304,6733,53500,370.0,4500.0,3.659129104,0.0,0.0,1.0,27.0,130.51,0.0,51.58991648149568,409.93027354225734,2.8350317983296303,34.480116466171175,0.0,0.0,0.007662248103593595,0.20688069879702706
235,E02000242,0.0,1.0,0.295,6818,52900,410.0,2250.0,7.077268719,0.0,0.0,0.0,8.0,88.85,0.011254924029262803,76.73607203151379,595.3854811480023,4.614518851997749,25.323579065841308,0.0,0.0,0.0,0.09003939223410243
236,E02000243,0.0,2.0,0.291,8199,52300,565.0,7000.0,4.800758271,2.0,2.0,4.0,20.0,284.6,0.007027406886858749,28.80885453267744,183.76669009135628,1.9852424455375965,24.59592410400562,0.007027406886858749,0.007027406886858749,0.014054813773717497,0.07027406886858749
237,E02000244,0.0,1.0,0.33,7515,53900,535.0,4000.0,4.0249418,0.0,0.0,1.0,19.0,179.67,0.005565759447876663,41.82668225079313,299.99443424055215,2.977681304614015,22.26303779150665,0.0,0.0,0.005565759447876663,0.1057494295096566
238,E02000245,0.0,0.0,0.227,8360,41500,185.0,900.0,6.355611876,0.0,0.0,1.0,9.0,165.54,0.0,50.5013893922919,250.6946961459466,1.117554669566268,5.436752446538601,0.0,0.0,0.006040836051709557,0.054367524465386015
239,E02000246,0.0,0.0,0.202,8530,42800,260.0,900.0,6.429057364,0.0,0.0,4.0,17.0,205.74,0.0,41.46009526586954,208.02955186157286,1.2637309225235733,4.374453193350831,0.0,0.0,0.01944201419267036,0.08262856031884903
240,E02000247,0.0,3.0,0.259,10403,44800,335.0,1500.0,10.98805886,0.0,0.0,2.0,26.0,139.81,0.02145769258279093,74.40812531292468,320.43487590301123,2.3961090050783205,10.728846291395465,0.0,0.0,0.014305128388527287,0.18596666905085474
241,E02000248,0.0,6.0,0.435,7760,56800,875.0,10000.0,11.75847996,0.0,0.0,0.0,31.0,172.68,0.03474635163307853,44.938614778781556,328.93212879314336,5.0671762798239515,57.91058605513088,0.0,0.0,0.0,0.1795228167709057
242,E02000249,0.0,1.0,0.275,7475,47700,375.0,3000.0,2.963776348,0.0,0.0,3.0,23.0,127.83,0.007822889775483063,58.4761010717359,373.1518422905421,2.933583665806149,23.46866932644919,0.0,0.0,0.02346866932644919,0.17992646483611047
243,E02000250,0.0,4.0,0.593,6122,73200,420.0,1500.0,9.320581966,0.0,0.0,2.0,12.0,99.78,0.04008819402685909,61.35498095810784,733.6139506915214,4.2092603728202045,15.033072760072159,0.0,0.0,0.020044097013429546,0.12026458208057726
244,E02000251,0.0,1.0,0.263,7294,50800,270.0,700.0,8.34196687,0.0,0.0,0.0,9.0,94.57,0.010574177857671566,77.12805329385641,537.1682351697156,2.855028021571323,7.401924500370097,0.0,0.0,0.0,0.09516760071904411
245,E02000252,0.0,11.0,0.361,11822,51800,1545.0,19000.0,11.04591039,1.0,1.0,5.0,71.0,319.64,0.03441371542985859,36.98535852834439,162.05731447878864,4.8335627581028655,59.44187210611938,0.003128519584532599,0.003128519584532599,0.015642597922662996,0.22212489050181455
246,E02000253,0.0,0.0,0.262,9086,44000,250.0,1000.0,4.755321006,0.0,0.0,1.0,29.0,115.61,0.0,78.5918173168411,380.5899143672693,2.1624426952685756,8.649770781074302,0.0,0.0,0.008649770781074302,0.25084335265115476
247,E02000254,0.0,0.0,0.247,8260,47700,235.0,900.0,8.005949953,0.0,0.0,0.0,17.0,104.1,0.0,79.34678194044189,458.2132564841499,2.257444764649376,8.645533141210375,0.0,0.0,0.0,0.1633045148895293
248,E02000255,0.0,0.0,0.46,8968,59000,365.0,1750.0,3.755919089,3.0,3.0,0.0,23.0,154.85,0.0,57.91411042944785,381.0138844042622,2.3571197933484016,11.301259283177268,0.019373587342589604,0.019373587342589604,0.0,0.14853083629318697
249,E02000256,0.0,4.0,0.572,8833,64800,865.0,7000.0,19.93121071,0.0,0.0,2.0,26.0,109.64,0.036483035388544326,80.56366289675302,591.0251732944181,7.88945640277271,63.84531192995257,0.0,0.0,0.018241517694272163,0.23713973002553812
250,E02000257,0.0,30.0,0.579,14556,62800,1250.0,8000.0,3.525811075,1.0,1.0,8.0,30.0,218.11,0.13754527531979277,66.73696758516344,287.92810966943284,5.7310531383246985,36.678740085278065,0.004584842510659759,0.004584842510659759,0.03667874008527807,0.13754527531979277
251,E02000258,0.0,0.0,0.406,7027,55100,295.0,800.0,3.663444665,0.0,0.0,2.0,19.0,103.26,0.0,68.05152043385628,533.6044935115243,2.8568661630834784,7.7474336625992635,0.0,0.0,0.01936858415649816,0.1840015494867325
252,E02000259,0.0,1.0,0.419,5991,60200,305.0,900.0,5.015564474,0.0,0.0,0.0,15.0,127.8,0.00782472613458529,46.87793427230047,471.04851330203445,2.3865414710485133,7.042253521126761,0.0,0.0,0.0,0.11737089201877934
253,E02000260,0.0,14.0,0.264,9338,46400,630.0,3000.0,6.665236365,0.0,0.0,2.0,25.0,108.64,0.12886597938144329,85.95360824742268,427.09867452135495,5.798969072164948,27.61413843888071,0.0,0.0,0.018409425625920472,0.23011782032400588
254,E02000261,3.0,1.0,0.387,12248,50200,455.0,2000.0,5.471788263,0.0,0.0,1.0,28.0,130.46,0.007665184730952015,93.88318258470028,384.7922734937912,3.487659052583167,15.33036946190403,0.0,0.0,0.007665184730952015,0.21462517246665644
255,E02000262,0.0,12.0,0.422,8824,48500,625.0,2500.0,4.371188715,1.0,1.0,3.0,11.0,70.74,0.16963528413910095,124.73847893695223,685.609273395533,8.835171048911507,35.34068419564603,0.014136273678258413,0.014136273678258413,0.04240882103477524,0.15549901046084252
256,E02000263,0.0,9.0,0.22,11993,42200,305.0,1750.0,8.317914807,1.0,1.0,0.0,6.0,123.52,0.07286269430051814,97.09358808290156,341.64507772020727,2.469235751295337,14.167746113989638,0.008095854922279794,0.008095854922279794,0.0,0.048575129533678756
257,E02000264,0.0,9.0,0.518,8333,58600,465.0,2000.0,7.163123753,0.0,0.0,3.0,18.0,143.67,0.06264355815410316,58.000974455349066,407.8791675367161,3.2365838379619967,13.920790700911812,0.0,0.0,0.02088118605136772,0.12528711630820633
258,E02000265,0.0,16.0,0.431,10508,54900,615.0,2500.0,4.430700287,0.0,0.0,4.0,18.0,101.36,0.15785319652722968,103.67008681925809,541.6337805840568,6.067482241515391,24.664561957379636,0.0,0.0,0.03946329913180742,0.17758484609313338
259,E02000266,0.0,0.0,0.236,11558,45500,560.0,11000.0,6.686229838,0.0,0.0,0.0,38.0,386.75,0.0,29.884938590820944,117.6470588235294,1.4479638009049773,28.44214608920491,0.0,0.0,0.0,0.0982546864899806
260,E02000267,0.0,6.0,0.419,7154,54100,455.0,1750.0,2.320763401,1.0,1.0,1.0,10.0,75.35,0.07962840079628401,94.94359654943597,717.9827471798275,6.038487060384871,23.224950232249505,0.013271400132714002,0.013271400132714002,0.013271400132714002,0.13271400132714004
261,E02000268,0.0,6.0,0.505,8760,56900,630.0,3000.0,3.877097178,0.0,0.0,2.0,10.0,132.59,0.04525228146919074,66.06833094501847,429.1424692661588,4.751489554265027,22.626140734595367,0.0,0.0,0.015084093823063579,0.0754204691153179
262,E02000269,0.0,13.0,0.578,7724,72200,650.0,4500.0,6.065447712,0.0,0.0,2.0,9.0,88.5,0.14689265536723164,87.2768361581921,815.819209039548,7.344632768361582,50.847457627118644,0.0,0.0,0.022598870056497175,0.1016949152542373
263,E02000270,0.0,2.0,0.325,7851,45000,460.0,3500.0,15.84614168,1.0,1.0,1.0,19.0,79.62,0.025119316754584273,98.60587792012056,565.1846269781462,5.777442853554383,43.95880432052248,0.012559658377292136,0.012559658377292136,0.012559658377292136,0.2386335091685506
264,E02000271,4.0,3.0,0.607,6906,72900,810.0,4000.0,2.499587714,0.0,0.0,0.0,11.0,74.75,0.04013377926421405,92.38795986622074,975.2508361204013,10.836120401337793,53.51170568561873,0.0,0.0,0.0,0.14715719063545152
265,E02000272,0.0,2.0,0.484,6268,63600,430.0,2000.0,8.28082142,0.0,0.0,1.0,8.0,119.88,0.016683350016683352,52.285618952285624,530.5305305305305,3.5869202535869205,16.683350016683352,0.0,0.0,0.008341675008341676,0.06673340006673341
266,E02000274,0.0,5.0,0.21,14236,45400,635.0,3500.0,10.32381132,0.0,0.0,1.0,11.0,143.53,0.034835922803595064,99.18483940639588,316.3101790566432,4.424162196056574,24.385145962516546,0.0,0.0,0.006967184560719013,0.07663903016790914
267,E02000275,0.0,2.0,0.272,7497,46100,300.0,1500.0,11.12013898,0.0,0.0,0.0,12.0,117.26,0.017056114617090227,63.93484564216271,393.1434419239297,2.558417192563534,12.79208596281767,0.0,0.0,0.0,0.10233668770254135
268,E02000276,0.0,3.0,0.551,6382,65700,395.0,1500.0,5.974196641,0.0,0.0,0.0,9.0,84.14,0.03565486094604231,75.84977418588068,780.8414547183266,4.694556691228904,17.827430473021156,0.0,0.0,0.0,0.10696458283812693
269,E02000277,0.0,0.0,0.199,7607,46000,190.0,2000.0,22.75128415,0.0,0.0,1.0,6.0,104.7,0.0,72.65520534861508,439.35052531041066,1.8147086914995223,19.10219675262655,0.0,0.0,0.009551098376313277,0.05730659025787965
270,E02000278,0.0,2.0,0.174,9750,39700,245.0,900.0,10.02403108,1.0,1.0,1.0,12.0,131.48,0.015211439002129602,74.15576513538181,301.9470641922726,1.8634012777608764,6.8451475509583215,0.007605719501064801,0.007605719501064801,0.007605719501064801,0.09126863401277761
271,E02000279,0.0,0.0,0.254,12938,45800,435.0,6000.0,8.27666012,1.0,1.0,1.0,17.0,260.82,0.0,49.60509163407714,175.60003067249446,1.6678168852081896,23.004370830457788,0.003834061805076298,0.003834061805076298,0.003834061805076298,0.06517905068629706
272,E02000280,0.0,1.0,0.304,8395,50600,460.0,4000.0,3.530697374,1.0,1.0,2.0,37.0,1556.46,0.0006424835845444148,5.393649692250363,32.50966937794739,0.29554244889043085,2.5699343381776596,0.0006424835845444148,0.0006424835845444148,0.0012849671690888297,0.02377189262814335
273,E02000281,0.0,2.0,0.243,9188,43800,265.0,1500.0,9.633119113,0.0,0.0,0.0,17.0,189.78,0.010538518284329224,48.41395299820845,230.79355042681,1.396353672673622,7.903888713246918,0.0,0.0,0.0,0.0895774054167984
274,E02000282,0.0,4.0,0.167,9986,38300,275.0,1500.0,6.886993079,0.0,0.0,2.0,20.0,126.23,0.031688188227838074,79.10956191079775,303.41440228154954,2.1785629406638676,11.883070585439278,0.0,0.0,0.015844094113919037,0.15844094113919036
275,E02000283,0.0,0.0,0.19,8817,44300,195.0,1500.0,7.71776582,0.0,0.0,1.0,14.0,114.06,0.0,77.30142030510258,388.392074346835,1.7096265123619148,13.150973172014728,0.0,0.0,0.00876731544800982,0.12274241627213747
276,E02000284,0.0,8.0,0.367,8633,55200,500.0,4000.0,1.793577526,1.0,1.0,1.0,28.0,128.31,0.06234899851921128,67.28236302704387,430.20808978255786,3.8968124074507053,31.174499259605643,0.00779362481490141,0.00779362481490141,0.00779362481490141,0.2182214948172395
277,E02000285,0.0,0.0,0.287,6419,59500,250.0,2000.0,4.814866384,0.0,0.0,0.0,17.0,98.52,0.0,65.15428339423468,603.9382866423061,2.537555826228177,20.300446609825418,0.0,0.0,0.0,0.17255379618351604
278,E02000286,0.0,4.0,0.385,8558,54900,400.0,4000.0,4.102595645,1.0,1.0,2.0,18.0,205.07,0.01950553469546984,41.73209148095772,267.7134636953236,1.950553469546984,19.50553469546984,0.00487638367386746,0.00487638367386746,0.00975276734773492,0.08777490612961428
279,E02000287,0.0,7.0,0.366,7137,52800,605.0,3000.0,4.814433175,1.0,1.0,2.0,28.0,886.75,0.007893994925288977,8.04849168311249,59.54327600789399,0.6822667042571187,3.383140682266704,0.001127713560755568,0.001127713560755568,0.002255427121511136,0.03157597970115591
280,E02000288,0.0,3.0,0.214,11310,41100,455.0,7000.0,5.353299281,1.0,1.0,4.0,31.0,211.62,0.01417635384179189,53.444853983555426,194.2160476325489,2.15008033267177,33.07815896418108,0.004725451280597297,0.004725451280597297,0.018901805122389186,0.1464889896985162
281,E02000289,0.0,0.0,0.348,6483,59200,285.0,1000.0,4.834922024,0.0,0.0,0.0,14.0,340.12,0.0,19.06091967540868,174.0562154533694,0.8379395507467953,2.940138774550159,0.0,0.0,0.0,0.04116194284370222
282,E02000290,0.0,1.0,0.198,6608,38700,435.0,9000.0,7.018614439,2.0,2.0,1.0,22.0,488.38,0.002047585896228347,13.530447602276915,79.24157418403702,0.8906998648593308,18.42827306605512,0.004095171792456694,0.004095171792456694,0.002047585896228347,0.04504688971702363
283,E02000291,0.0,3.0,0.318,10265,49900,590.0,7000.0,11.98435637,2.0,2.0,7.0,31.0,115.73,0.02592240559923961,88.69783115873153,431.17601313401883,5.09807310118379,60.48561306489242,0.017281603732826407,0.017281603732826407,0.06048561306489242,0.2678648578588093
284,E02000292,0.0,0.0,0.277,9825,51700,455.0,3000.0,20.38031264,0.0,0.0,1.0,21.0,187.9,0.0,52.28845130388505,275.1463544438531,2.4215007982969663,15.965939329430547,0.0,0.0,0.005321979776476849,0.11176157530601383
285,E02000293,0.0,1.0,0.396,6467,65200,365.0,1000.0,17.58466309,1.0,1.0,1.0,14.0,215.89,0.0046319885126684885,29.955069711427118,302.00565102598546,1.6906758071239985,4.631988512668489,0.0046319885126684885,0.0046319885126684885,0.0046319885126684885,0.06484783917735884
286,E02000294,0.0,0.0,0.2,9461,40800,285.0,1500.0,1.95575699,0.0,0.0,2.0,13.0,195.61,0.0,48.36664792188538,208.57829354327487,1.4569807269566994,7.668319615561576,0.0,0.0,0.010224426154082101,0.06645877000153366
287,E02000295,0.0,0.0,0.389,8909,61700,480.0,2000.0,11.5369345,0.0,0.0,1.0,20.0,162.01,0.0,54.99043268934017,380.8406888463675,2.9627800753039937,12.344916980433307,0.0,0.0,0.006172458490216653,0.12344916980433307
288,E02000296,0.0,15.0,0.366,10692,47600,980.0,5000.0,3.5026808,0.0,0.0,4.0,31.0,180.19,0.08324546312225983,59.337366113546814,264.16560297463786,5.43870359065431,27.748487707419947,0.0,0.0,0.022198790165935955,0.17204062378600365
289,E02000297,0.0,5.0,0.336,9457,56700,435.0,1250.0,1.981047851,0.0,0.0,1.0,23.0,162.03,0.03085848299697587,58.36573474048016,349.93519718570633,2.6846880207369006,7.714620749243967,0.0,0.0,0.006171696599395174,0.141949021786089
290,E02000298,0.0,9.0,0.448,8060,62600,630.0,2250.0,15.36911073,1.0,1.0,1.0,10.0,200.01,0.04499775011249438,40.29798510074497,312.98435078246087,3.1498425078746064,11.249437528123595,0.0049997500124993755,0.0049997500124993755,0.0049997500124993755,0.04999750012499375
291,E02000299,1.0,5.0,0.203,10244,40300,305.0,1500.0,3.522203134,0.0,0.0,0.0,12.0,87.7,0.057012542759407064,116.8072976054732,459.521094640821,3.477765108323831,17.10376282782212,0.0,0.0,0.0,0.13683010262257697
292,E02000300,0.0,0.0,0.228,9065,42400,200.0,1250.0,12.47902757,0.0,0.0,0.0,8.0,77.7,0.0,116.66666666666666,545.6885456885457,2.574002574002574,16.087516087516086,0.0,0.0,0.0,0.10296010296010295
293,E02000301,0.0,0.0,0.194,10829,38100,275.0,2000.0,7.915340219,0.0,0.0,0.0,16.0,273.48,0.0,39.597045487787035,139.3154892496709,1.0055579932719028,7.313149041977475,0.0,0.0,0.0,0.0585051923358198
294,E02000302,0.0,1.0,0.295,8540,48600,390.0,1750.0,6.958561737,0.0,0.0,1.0,8.0,158.03,0.006327912421692084,54.040372081250396,307.53654369423526,2.4678858444599125,11.073846737961146,0.0,0.0,0.006327912421692084,0.05062329937353667
295,E02000303,1.0,1.0,0.192,9296,39600,265.0,2250.0,6.927086321,1.0,1.0,0.0,13.0,124.23,0.008049585446349513,74.82894630926506,318.7635836754407,2.133140143282621,18.111567254286403,0.008049585446349513,0.008049585446349513,0.0,0.10464461080254367
296,E02000304,0.0,5.0,0.464,8059,61300,455.0,1250.0,6.403752119,0.0,0.0,0.0,12.0,172.07,0.02905794153542163,46.835590166792585,356.2503632242692,2.6442726797233687,7.2644853838554075,0.0,0.0,0.0,0.06973905968501191
297,E02000305,0.0,5.0,0.436,9017,55700,1020.0,4000.0,19.89156822,1.0,1.0,1.0,13.0,96.1,0.052029136316337155,93.82934443288242,579.6045785639959,10.61394380853278,41.62330905306972,0.01040582726326743,0.01040582726326743,0.01040582726326743,0.1352757544224766
298,E02000306,3.0,4.0,0.191,9286,36000,505.0,6000.0,27.87038522,1.0,1.0,3.0,19.0,208.89,0.019148834314711094,44.4540188616018,172.33950883239984,2.4175403322322757,28.72325147206664,0.0047872085786777735,0.0047872085786777735,0.01436162573603332,0.0909569629948777
299,E02000307,0.0,1.0,0.237,10182,46200,260.0,900.0,2.532650258,0.0,0.0,0.0,10.0,110.59,0.009042408897730355,92.06980739669048,417.7592910751424,2.3510263134098923,8.13816800795732,0.0,0.0,0.0,0.09042408897730356
300,E02000308,0.0,3.0,0.359,8670,52600,360.0,1500.0,5.695012214,1.0,1.0,1.0,25.0,114.73,0.026148348295999303,75.56872657543798,458.46770678985445,3.1378017955199162,13.074174147999651,0.008716116098666434,0.008716116098666434,0.008716116098666434,0.21790290246666086
301,E02000309,0.0,2.0,0.215,12538,40700,495.0,4000.0,11.40117833,1.0,1.0,3.0,19.0,162.85,0.012281240405280934,76.99109610070617,249.92324224746702,3.039607000307031,24.56248081056187,0.006140620202640467,0.006140620202640467,0.018421860607921402,0.11667178385016887
302,E02000311,0.0,1.0,0.269,10886,45900,365.0,2000.0,2.204898196,0.0,0.0,0.0,22.0,141.7,0.007057163020465773,76.8242766407904,323.923782639379,2.575864502470007,14.114326040931546,0.0,0.0,0.0,0.155257586450247
303,E02000312,0.0,8.0,0.402,11828,52200,535.0,2000.0,2.474062372,0.0,0.0,1.0,21.0,131.02,0.06105938024729048,90.27629369561899,398.41245611357044,4.083346054037551,15.264845061822621,0.0,0.0,0.00763242253091131,0.16028087314913753
304,E02000313,0.0,0.0,0.261,7427,43500,115.0,350.0,6.745523261,0.0,0.0,0.0,7.0,73.06,0.0,101.65617300848618,595.4010402408978,1.574048727073638,4.790583082398029,0.0,0.0,0.0,0.09581166164796058
305,E02000314,0.0,0.0,0.356,15938,49700,545.0,5000.0,8.8326507,0.0,0.0,4.0,49.0,408.1,0.0,39.05415339377603,121.78387650085763,1.3354569958343543,12.251899044351873,0.0,0.0,0.009801519235481499,0.12006861063464837
306,E02000315,0.0,0.0,0.23,9577,41900,230.0,1250.0,19.85208345,0.0,0.0,2.0,25.0,119.29,0.0,80.28334311342107,351.24486545393574,1.9280744404392656,10.478665437169921,0.0,0.0,0.016765864699471875,0.20957330874339844
307,E02000316,0.0,6.0,0.413,15590,52000,1215.0,10000.0,7.949525216,3.0,3.0,7.0,36.0,254.25,0.02359882005899705,61.31760078662734,204.52310717797442,4.778761061946903,39.33136676499508,0.011799410029498525,0.011799410029498525,0.02753195673549656,0.1415929203539823
308,E02000317,0.0,0.0,0.266,7930,43500,195.0,800.0,5.007627225,0.0,0.0,0.0,16.0,65.28,0.0,121.4767156862745,666.3602941176471,2.9871323529411766,12.254901960784313,0.0,0.0,0.0,0.24509803921568626
309,E02000318,0.0,4.0,0.258,10456,43900,345.0,1500.0,6.592194067,0.0,0.0,2.0,17.0,110.48,0.03620564808110065,94.6415640839971,397.3569876900796,3.122737146994931,13.577118030412745,0.0,0.0,0.018102824040550324,0.15387400434467777
310,E02000319,0.0,0.0,0.31,11657,48200,305.0,2250.0,2.781887307,1.0,1.0,0.0,26.0,108.13,0.0,107.80541940257099,445.7597336539351,2.8206788125404607,20.808286322019793,0.009248127254231018,0.009248127254231018,0.0,0.2404513086100065
311,E02000320,0.0,0.0,0.257,7329,47500,205.0,1000.0,14.95407088,0.0,0.0,1.0,20.0,146.0,0.0,50.1986301369863,325.3424657534247,1.404109589041096,6.8493150684931505,0.0,0.0,0.00684931506849315,0.136986301369863
312,E02000321,0.0,0.0,0.25,7712,42000,140.0,700.0,4.529193121,0.0,0.0,0.0,10.0,62.24,0.0,123.90745501285346,674.8071979434447,2.2493573264781492,11.246786632390744,0.0,0.0,0.0,0.16066838046272494
313,E02000323,0.0,8.0,0.278,11520,43200,420.0,4500.0,7.232048442,0.0,0.0,2.0,18.0,76.15,0.10505581089954037,151.28036769533813,567.301378857518,5.51543007222587,59.09389363099146,0.0,0.0,0.026263952724885093,0.23637557452396585
314,E02000324,0.0,2.0,0.296,7861,44700,260.0,1250.0,13.41096726,0.0,0.0,2.0,11.0,130.36,0.015342129487572874,60.30223995090518,342.8965940472537,1.9944768333844736,9.588830929733046,0.0,0.0,0.015342129487572874,0.0843817121816508
315,E02000326,0.0,1.0,0.448,7380,55700,260.0,800.0,6.866784686,0.0,0.0,0.0,15.0,73.04,0.013691128148959474,101.04052573932091,762.5958378970427,3.559693318729463,10.952902519167578,0.0,0.0,0.0,0.2053669222343921
316,E02000327,0.0,0.0,0.249,7140,42000,175.0,7000.0,4.43190354,0.0,0.0,0.0,30.0,185.88,0.0,38.41187863137508,225.95222724338282,0.9414676135140951,37.658704540563804,0.0,0.0,0.0,0.16139444803098774
317,E02000328,2.0,2.0,0.543,6703,59100,315.0,1000.0,6.603330415,1.0,1.0,0.0,16.0,87.6,0.022831050228310504,76.51826484018265,674.6575342465754,3.5958904109589045,11.415525114155251,0.011415525114155252,0.011415525114155252,0.0,0.18264840182648404
318,E02000329,0.0,0.0,0.248,6449,49700,155.0,700.0,8.735764165,0.0,0.0,1.0,18.0,176.21,0.0,36.598376936609725,282.049826911072,0.8796322569661199,3.9725327733953804,0.0,0.0,0.0056750468191362575,0.10215084274445264
319,E02000331,0.0,0.0,0.322,8397,50000,265.0,800.0,25.18738104,0.0,0.0,2.0,20.0,99.23,0.0,84.62158621384661,503.87987503779095,2.670563337700292,8.062078000604656,0.0,0.0,0.02015519500151164,0.2015519500151164
320,E02000332,0.0,1.0,0.367,7543,58800,250.0,1500.0,7.893083074,0.0,0.0,0.0,18.0,201.77,0.004956138177132378,37.38415027010953,291.42092481538384,1.2390345442830946,7.434207265698567,0.0,0.0,0.0,0.08921048718838281
321,E02000333,0.0,2.0,0.608,6418,67800,370.0,1500.0,14.90063599,0.0,0.0,2.0,22.0,126.13,0.015856655831285184,50.884008562594154,537.5406326805677,2.933481328787759,11.892491873463888,0.0,0.0,0.015856655831285184,0.174423214144137
322,E02000334,0.0,0.0,0.292,6545,47700,225.0,600.0,2.356942346,0.0,0.0,0.0,19.0,138.56,0.0,47.2358545034642,344.2551963048499,1.6238452655889146,4.330254041570439,0.0,0.0,0.0,0.13712471131639722
323,E02000335,0.0,5.0,0.276,6777,56600,215.0,600.0,0.919533146,0.0,0.0,0.0,15.0,129.42,0.03863390511512904,52.3643949930459,437.33580590326073,1.6612579199505488,4.6360686138154845,0.0,0.0,0.0,0.11590171534538712
324,E02000337,0.0,0.0,0.213,8256,47900,245.0,1000.0,1.944598834,0.0,0.0,1.0,25.0,139.82,0.0,59.047346588470894,342.58332141324564,1.7522528965813189,7.152052639107424,0.0,0.0,0.007152052639107424,0.17880131597768562
325,E02000339,0.0,3.0,0.364,6255,59600,460.0,3000.0,10.62800501,1.0,1.0,5.0,21.0,125.65,0.0238758456028651,49.78113808197374,474.33346597691997,3.6609629924393152,23.875845602865102,0.007958615200955033,0.007958615200955033,0.03979307600477517,0.1671309192200557
326,E02000340,0.0,5.0,0.298,6757,52800,430.0,3500.0,2.841474801,0.0,0.0,4.0,39.0,326.54,0.015312059778281373,20.692717584369447,161.6953512586513,1.3168371409321982,10.718441844796962,0.0,0.0,0.012249647822625099,0.11943406627059472
327,E02000341,0.0,0.0,0.183,8241,44500,180.0,900.0,6.700903495,0.0,0.0,1.0,29.0,179.17,0.0,45.9954233409611,248.36747223307475,1.0046324719540103,5.023162359770051,0.0,0.0,0.0055812915108556125,0.16185745381481276
328,E02000342,0.0,2.0,0.204,6223,41000,210.0,1250.0,79.72566135,0.0,0.0,1.0,13.0,136.11,0.014693997502020424,45.72037322753655,301.2269487914187,1.5428697377121445,9.183748438762764,0.0,0.0,0.007346998751010212,0.09551098376313275
329,E02000343,0.0,0.0,0.226,6983,50600,265.0,900.0,14.4528242,1.0,1.0,0.0,10.0,125.65,0.0,55.575009948269,402.7059291683247,2.109033028253084,7.16275368085953,0.007958615200955033,0.007958615200955033,0.0,0.07958615200955034
330,E02000344,0.0,0.0,0.242,6484,52100,290.0,1000.0,24.18624111,1.0,1.0,0.0,21.0,129.21,0.0,50.18187446792044,403.21956504914476,2.244408327528829,7.739339060444237,0.007739339060444238,0.007739339060444238,0.0,0.162526120269329
331,E02000345,2.0,1.0,0.233,9672,46000,815.0,4500.0,9.461656042,1.0,1.0,2.0,13.0,61.21,0.016337199803953602,158.01339650383923,751.5111909818658,13.314817840222187,73.51739911779121,0.016337199803953602,0.016337199803953602,0.032674399607907204,0.21238359745139682
332,E02000346,0.0,2.0,0.259,8162,42100,245.0,1250.0,18.94431886,0.0,0.0,2.0,21.0,58.26,0.03432887058015791,140.09612083762445,722.622725712324,4.205286646069345,21.455544112598695,0.0,0.0,0.03432887058015791,0.3604531410916581
333,E02000347,1.0,0.0,0.326,8879,45000,390.0,2000.0,14.56751554,0.0,0.0,0.0,6.0,68.58,0.0,129.46923301254012,656.1679790026246,5.686789151356081,29.163021289005542,0.0,0.0,0.0,0.08748906386701663
334,E02000348,2.0,0.0,0.24,9069,42300,505.0,1750.0,8.768014116,0.0,0.0,1.0,7.0,55.85,0.0,162.38137869292748,757.3858549686661,9.042076991942704,31.333930170098476,0.0,0.0,0.017905102954341987,0.12533572068039392
335,E02000350,0.0,4.0,0.471,10084,51100,540.0,2000.0,3.835827537,1.0,1.0,0.0,9.0,56.66,0.0705965407695023,177.9738792799153,901.8708083303918,9.53053300388281,35.29827038475115,0.017649135192375574,0.017649135192375574,0.0,0.15884221673138016
336,E02000351,0.0,7.0,0.576,9965,60500,400.0,1000.0,6.364553043,0.0,0.0,2.0,11.0,52.27,0.1339200306102927,190.64472929022384,1157.4516931318155,7.6525731777310115,19.13143294432753,0.0,0.0,0.03826286588865506,0.21044576238760282
337,E02000352,0.0,2.0,0.475,7085,50400,340.0,1000.0,11.61627278,0.0,0.0,0.0,11.0,76.27,0.02622263012980202,92.89366723482365,660.8102792710109,4.457847122066344,13.11131506490101,0.0,0.0,0.0,0.14422446571391112
338,E02000353,0.0,32.0,0.564,8033,57000,640.0,2250.0,17.37198292,0.0,0.0,3.0,14.0,55.86,0.572860723236663,143.8059434300036,1020.4081632653061,11.457214464733262,40.27926960257788,0.0,0.0,0.05370569280343716,0.2506265664160401
339,E02000354,0.0,4.0,0.393,10595,45600,405.0,1500.0,4.35035003,1.0,1.0,0.0,19.0,79.33,0.05042228665069961,133.5560317660406,574.8140678179756,5.105256523383336,18.908357494012353,0.012605571662674902,0.012605571662674902,0.0,0.23950586159082315
340,E02000355,0.0,2.0,0.453,9168,49700,435.0,1500.0,4.185428258,0.0,0.0,1.0,17.0,65.62,0.030478512648582746,139.71350198110332,757.3910393172813,6.629076501066748,22.85888448643706,0.0,0.0,0.015239256324291373,0.25906735751295334
341,E02000356,0.0,3.0,0.573,7401,57000,480.0,1500.0,4.963808353,0.0,0.0,0.0,10.0,40.3,0.07444168734491316,183.64764267990077,1414.39205955335,11.910669975186105,37.22084367245658,0.0,0.0,0.0,0.24813895781637718
