,id,category,longitude,latitude,general_category
2864,5mNvHQACUaxoniU5dYrNKw,african,-0.0558806,51.5401201,African
2865,j-COOxZY61L-bkpJXgUuwA,ethiopian,-0.0758,51.544536,African
2866,Ez2ypceMBmLB_oZCER8IZQ,mediterranean,-0.075548,51.545222,Mediterranean
2868,s9gy9iBLgHHhtWaJQTSJDw,mediterranean,-0.086233399161138,51.551204247417,Mediterranean
2869,lD9uGmjLDFjxrHFCZe5kPQ,mediterranean,-0.0812172889709473,51.5371934005833,Mediterranean
2871,9AeOAnZLh9tUXRpSX8jREw,mediterranean,-0.092804054587002,51.564218650099,Mediterranean
2872,252OHOMcJjxKAHg5_jWonA,mediterranean,-0.0851086,51.5416554,Mediterranean
2873,NeI-heUhea4ccBPksEE2Bw,mediterranean,-0.075272,51.562016,Mediterranean
2874,dVvt8I0JbAulJvk7J3XH4A,mediterranean,-0.061749,51.5367573,Mediterranean
2875,4yIztsYHWnjuSmrqcj2sCw,mediterranean,-0.0755361,51.5452123,Mediterranean
2876,yTx5t150W5rLHN1vy6reXg,mediterranean,-0.0902599,51.5435205,Mediterranean
2877,zn-UgWJu9HzE4KVgv39jwQ,greek,-0.061344,51.535672,Mediterranean
2878,H1VnbK2_0Qmk1SKYu2PkBw,turkish,-0.0556584,51.5562499,Mediterranean
2879,zfZNS_ZCI1xHc2aC2fib7Q,turkish,-0.074224217938481,51.551977529109,Mediterranean
2880,GRfoTrfOwQHbZFblYxT93g,turkish,-0.0754135,51.5502038,Mediterranean
2881,4PfUxhHIgwuME1IiWwg7Zw,turkish,-0.0554987,51.5428292,Mediterranean
2882,unbtKhzKa6ALt9BcNl8tIg,turkish,-0.089379,51.554739,Mediterranean
2883,s7Wual2O1EwfA5vz5jtIbg,turkish,-0.074843,51.550993,Mediterranean
2884,ryF6zIxA8oRO6qGFD1Hhmw,turkish,-0.0443214,51.5525235,Mediterranean
2885,zPCKI2wkBuZpJKAF7xtqYA,turkish,-0.0734442,51.5621117,Mediterranean
2886,T4h87rJ18NCuHFL9MHxa5g,turkish,-0.0570738370314428,51.5618903381263,Mediterranean
2887,vFXkjgzfnIwZXl-SDz3bGw,turkish,-0.0555177,51.5432742,Mediterranean
2888,OOFAQ0yjiKJ7F2CnGvdr6g,turkish,-0.0747915999999949,51.5515757145564,Mediterranean
2889,pyfGVkViuHc2tHlUhBzBWA,turkish,-0.0771199,51.55381,Mediterranean
2890,nPUqOc_q2r3o9PuGaknylQ,turkish,-0.0748158,51.5554119,Mediterranean
2892,sqWzZUdZ3_VlPt5bza8ryA,turkish,-0.0752083,51.5517616,Mediterranean
2893,JFbpzoUnPCOsu49-_Imq7g,turkish,-0.076101493573304,51.5415835123629,Mediterranean
2894,_Cw7nzUtdzVfhXUj1mKbbA,turkish,-0.0749304,51.5506852,Mediterranean
2895,DE5DFEXBrZuM8WecFcYulQ,turkish,-0.0749133942383495,51.5523855455602,Mediterranean
2896,gy5IE6xhrWon_oBig24Vng,turkish,-0.0756243,51.5505947,Mediterranean
2897,jbbaR97-lMMgaZyHA5vgcw,turkish,-0.07486,51.562197,Mediterranean
2898,E-Pti-0Coqe5oKkYdgLJTw,turkish,-0.086603,51.551248,Mediterranean
2899,c4urnx6ZJrHo8QoGhzJZ_Q,turkish,-0.0742948427796364,51.5580988795823,Mediterranean
2900,OiOqGgYACBBNgQPDthIZnw,turkish,-0.0749401,51.5547436,Mediterranean
2901,aP2dm3BkDJu4Z4pE7GUdlQ,turkish,-0.0260802,51.5335904,Mediterranean
2902,55rJ-xzT8RjN5UFxs2NyBQ,turkish,-0.0753229,51.550915,Mediterranean
2903,hyxaX51lpXenJKuRfcW07Q,turkish,-0.0754435,51.5499339,Mediterranean
2904,ao10-VAl95AgWCkOrlAlkA,turkish,-0.0304291,51.5451041,Mediterranean
2905,2HGYhqJY5AovS-tU3_cDPw,turkish,-0.089743,51.55513,Mediterranean
2906,mpw8L_lyJLOKmbe5Q4TWRg,turkish,-0.0730725,51.5630845,Mediterranean
2907,wPVgV-kd-j9mGNGaAS2bbA,turkish,-0.0751361,51.5540018,Mediterranean
2908,BvMjLBZ7i8be-IPHzVUxng,turkish,-0.0613242680211745,51.5371383318764,Mediterranean
2909,kVwx7NNfu2wJhPytworE3A,turkish,-0.0575062,51.5334282,Mediterranean
2910,fUxgOOH0KQ8UxLyqfnm29w,turkish,-0.062419006194967,51.5357518411462,Mediterranean
2911,ktJeMmkYqN4XjzS0-kQIyw,turkish,-0.0754435,51.5499339,Mediterranean
2912,KckZ66o1U57qQzCmJax7gQ,turkish,-0.087845,51.553274,Mediterranean
2913,5liOw95saiY_F1UQHJNy8A,turkish,-0.0752962,51.5510749,Mediterranean
2914,UjRjpgyYbv_9F1EWyBiJXg,turkish,-0.0743463,51.5563267,Mediterranean
2916,bXcqrWWS8q-TN9L3ygiDqQ,turkish,-0.0619180016219616,51.5367622375488,Mediterranean
2917,xS9hjwLSSAnE3Zra2X2BHw,pakistani,-0.0741799559012057,51.5656565158771,Pakistani
2918,pZYlQS_4hbl4D4MrVDVbJw,pakistani,-0.0762238,51.5623107,Pakistani
2919,Cz1ZNKTooPHWIRuuUPlmJQ,pakistani,-0.0844822,51.5503855,Pakistani
2920,DwA37wrYMLcYIOlp-Ahv4Q,pakistani,-0.0285626817679378,51.5689917582326,Pakistani
2921,ngVSq7FoZXiCXYFWYG1OfQ,pakistani,-0.0573624,51.5328489,Pakistani
2922,eQRnsKwjz-O9BmwfNHn6Vw,pakistani,-0.084412522130397,51.546693626325,Pakistani
2923,bLq1WOOWUlNortX4Zi0zIA,pakistani,-0.0449189,51.5371073,Pakistani
2924,M8wSfQWdxh7AHYKPbDFUPA,mideastern,-0.0788542,51.5620555,Middle_Eastern
2925,VMwN6XcaM0lqxmVTgDjiZw,mideastern,-0.0734727457165718,51.5633164536417,Middle_Eastern
2926,Lrfm0sdK45KHT373xrAgkA,mideastern,-0.0834334,51.5456429,Middle_Eastern
2927,UfREE-4rpmwoyVn8dQdGgw,mideastern,-0.0758427930811649,51.5368900469253,Middle_Eastern
2928,m7xPzmvhDp4JUpx2nv7JTQ,mideastern,-0.0804893,51.5618984,Middle_Eastern
2930,kId9ZspOH8Hia_PnJVHq0w,mideastern,-0.0853033,51.5414086,Middle_Eastern
2932,BiR-kHp6kvs0VacCGuJxXA,chinese,-0.0543306614689527,51.5542373,Chinese
2933,nDKwOboMxNtpDMAp6qbl_w,chinese,-0.055466,51.5423493,Chinese
2934,oy9gJiqCsaTZ60EgkIhsKA,chinese,-0.060702,51.549438,Chinese
2935,3CPEWfZnJhkjB6SK689RIg,chinese,-0.0561291,51.5578644,Chinese
2936,tWT3bh4AsaZt2fDfuUkX-g,chinese,-0.0743253,51.5592635,Chinese
2937,gVVW229SJX7r5AouxdmWTA,chinese,-0.0618987,51.5626656,Chinese
2938,tUlKp0S5nTE90-UyIrRkbQ,chinese,-0.0546259,51.5461602,Chinese
2939,a4YtqSfesyb6tqHhB9dr-g,chinese,-0.07473,51.56217,Chinese
2940,KEpRGzUensxXsStV1v3Kiw,chinese,-0.0563565641641617,51.5396971100522,Chinese
2941,fk7vA0_TYUxtPvrPjJcx-g,chinese,-0.0560498846557493,51.5409163829084,Chinese
2942,kcd_jvAXCclWwyNusbcUUw,chinese,-0.0757065,51.5476654,Chinese
2943,PXHBNKW70g8jan4pFgSlEg,chinese,-0.0730725,51.5630845,Chinese
2944,TLMyl9wWMPs0e2lC5eXd-w,chinese,-0.064373,51.550272,Chinese
2945,gwtM6F3pPyNqhg_XzlE33Q,chinese,-0.0737928,51.5625842,Chinese
2946,-LVuBuvnvK7wDvwEgpR5XA,chinese,-0.079245,51.549221,Chinese
2947,Ok69xbzTmendK15RoP8UDg,chinese,-0.0557728,51.5402904,Chinese
2949,ja5WtM7zo1Z-PFd3ET1lEQ,chinese,-0.056423,51.5397491,Chinese
2950,K-7of65XHeDUIxQ9g5P-wQ,chinese,-0.082796,51.561149,Chinese
2951,3DEA94gpS-w42QNmMBQyow,chinese,-0.056036,51.546546,Chinese
2952,naB0BDg0j2O2ttmUNQSegQ,chinese,-0.075863,51.5432752,Chinese
2953,6KlyoqLw3dR5zEUi8PHuww,indpak,-0.0755985,51.5622,Indian
2954,Su5jF1qOBmzN1dymQwshJw,indpak,-0.0762269,51.5486677,Indian
2955,3YdsG4sfBGUnjA8qlQJffQ,indpak,-0.0736257,51.5612144,Indian
2956,BogNPVbMUeYc1VChxU56vw,indpak,-0.0762189,51.5620387,Indian
2959,siZ_hGSEjrYZSHXadJLxkA,indpak,-0.044703905130346,51.553039494337,Indian
2960,ZA7QilCio0sr-QnkSl6nJg,indpak,-0.0758651,51.5620306,Indian
2962,9XHuyOCzSXwjQVrtz7omdw,indpak,-0.0800919,51.5465012,Indian
2963,At-rRaK2x_5X1NmYnGkyVg,indpak,-0.0744996,51.5621439,Indian
2964,s0p2e0jpbDhdLwZbSEtGqw,indpak,-0.087445,51.548007,Indian
2965,oEBjJlOY4b4yd4o1huzWHg,indpak,-0.068870218476464,51.555080671742,Indian
2966,w5-_ByXfI3kd_EOm3VOU7Q,indpak,-0.035249,51.545301,Indian
2967,i0w-azsMZl31ALdbyVu6tQ,indpak,-0.0356365,51.5453776,Indian
2968,KmmUnkOxjdYZl2rrRJlVtw,indpak,-0.0700565,51.5460988,Indian
2969,kyi7Y9YKbpR9jPLuX_cTQQ,indpak,-0.0911031,51.5371387,Indian
2970,R7QfYwDoa3ZqlNScEgvb6w,indpak,-0.0442012747378451,51.5383139073322,Indian
2971,MPpZA6nPelvKoVCIn0_wmA,indpak,-0.0713125870019882,51.5647180777665,Indian
2972,9Vu3xauqF6UmDjBHh0366g,indpak,-0.0735154,51.5625496,Indian
2973,KaNVaoBLATGTSwe9VYobNQ,indpak,-0.04380721011779,51.5518615318734,Indian
2974,tcVPmSMyG4qzqKlXYCKndQ,indpak,-0.0800810009241104,51.5464935302734,Indian
2975,IaGgFiGBxVMOb9I9nIeglg,indpak,-0.069935,51.5461154,Indian
2976,OJNldrDY7d0NgrLy35GJ1Q,indpak,-0.0766052,51.5487213,Indian
2977,C28leR-f0Kbiqx6YiF1cMw,indpak,-0.079943,51.542569,Indian
2980,cr-6rHF1hrSc3DgWeWT19w,indpak,-0.0557335,51.5561678,Indian
2981,RNfugc1i2X-RXaSUpObDaw,indpak,-0.0729569,51.5604638,Indian
2982,kz7TW37TgaCX9NrDDTiAnQ,indpak,-0.0907648047851808,51.5481245114525,Indian
2983,oKffSuIBgoFut9J6CrkqPg,indpak,-0.0901455,51.5436238,Indian
2984,IzPhkVZIyz3fPuOXT13BmQ,indpak,-0.0572699,51.5369258,Indian
2987,UxEEDfBcBzcNM1p6A1iwoA,thai,-0.0724938,51.563318,Southeast_Asian
2988,8cbUrNDEfgzXlEDkoON4TA,thai,-0.074157,51.562484,Southeast_Asian
2989,kipN5087ZfehXgddq9nfJA,thai,-0.084641,51.546692,Southeast_Asian
2990,ORrGHEj9rBFFXISUSCZPQA,thai,-0.0553639022290508,51.5423195451209,Southeast_Asian
2991,MdllxWj0J11x-00ilVexCw,thai,-0.0269573,51.5695275,Southeast_Asian
2993,eakmBM0QqcWreCTFYIoA0A,thai,-0.087445,51.548006,Southeast_Asian
2994,zydUPVhkiUbsuarXnGDlLA,vietnamese,-0.074038,51.558776,Southeast_Asian
2995,Owt02Z7EStFiVTk7ZL0Xig,vietnamese,-0.0833915,51.5466842,Southeast_Asian
2996,7xK21CIH_QHB57VKOuAWww,vietnamese,-0.0556403,51.5465192,Southeast_Asian
2997,U1uFlLqAoD-HP6JJcSVMHQ,vietnamese,-0.0557178,51.5403654,Southeast_Asian
2998,2Q7YS7f7qzPBiHMeYeXa_w,vietnamese,-0.0554962,51.5427792,Southeast_Asian
2999,SQEi0bt3RNVjVobWCNdqiA,vietnamese,-0.0754223,51.5619965,Southeast_Asian
3000,IuL_VM9RhugyaBXj6h2Obw,vietnamese,-0.0551237988035691,51.5432542178625,Southeast_Asian
3001,4LgH3vw4fBiRx8oK4dNy6Q,vietnamese,-0.057282,51.536936,Southeast_Asian
3002,HGqaA1zDjcbSnsqrfQbjIw,vietnamese,-0.0558002,51.5402527,Southeast_Asian
3003,OeLmtw85G8hV5FFq0EiKww,vietnamese,-0.0551420721625351,51.5421928825833,Southeast_Asian
3004,s4fLYZRpvUnjwVSXhyQCJw,vietnamese,-0.06177,51.5367012,Southeast_Asian
3005,pCSm_70OgAQCQO1sus84ng,vietnamese,-0.061918,51.53676,Southeast_Asian
3006,vbVfP5RFPn7xS8PBamjYEg,vietnamese,-0.0558002,51.5402529,Southeast_Asian
3007,w22qyKCEFcVFTmNRO1JqEg,japanese,-0.0548469,51.5484009,Japanese_Korean
3008,kz7Q2w0Am9moU59yH6aEyg,japanese,-0.0748759,51.5619223,Japanese_Korean
3009,6HQfPW7TtWdqtmpi_tbTcQ,japanese,-0.0755143,51.549251,Japanese_Korean
3010,emBx5vVTwWlM161qpTVuzg,japanese,-0.0759221309699888,51.5430404299975,Japanese_Korean
3011,rf0R5eIscEFNm2gSin0-7Q,japanese,-0.04956,51.54695,Japanese_Korean
3012,itZDwPPstmjNbbqVaHHTQQ,japanese,-0.0617095,51.5370611,Japanese_Korean
3013,aR33fWH2xvAMYx31ZJ_b8Q,japanese,-0.0757523971856244,51.5373727683567,Japanese_Korean
3014,IkJCdqDeSbujPUSLAEIT5g,japanese,-0.0822117179632187,51.5614893703379,Japanese_Korean
3015,UJkCITXVxhrl4T54rz1enw,japanese,-0.095823,51.540445,Japanese_Korean
3016,mRAIrh9AfVZBJBWmgoBlhw,japanese,-0.0855260989928865,51.5369818824723,Japanese_Korean
3017,2n5R9pjVVUctksoDpZZkjQ,korean,-0.0553492,51.5400789,Japanese_Korean
3018,WIjIEnRfD7cItcWEIFb1xg,bangladeshi,-0.0284988,51.5396831,Southeast_Asian
3019,aly2bTVAY0tEJd8ckg_j4Q,himalayan,-0.0767340606692657,51.5485130903033,Other
3020,hWi0WwysFWJQOHIIfRKjYQ,asianfusion,-0.0624614,51.5626755,Other
3024,zf9INO_srsiqWYY3bcsSzg,newamerican,-0.0735138395762078,51.5471774152443,American
3025,o8wP8b1y9gd7uXusN-7g_A,newamerican,-0.0584871,51.537707,American
3026,xcqupMbWQXG4tG2d6GhW_Q,tradamerican,-0.0541674755513668,51.5399780273438,American
3027,0j9FtXzeMZ4t0Ql__lj9Pg,tradamerican,-0.0273789,51.5337601,American
3028,Q1U7_nNzBDsth34cYyxFmA,mexican,-0.0753188134917764,51.5504050324328,Latin_American
3029,dyPEHgEIs6TbVFurjZD3JQ,mexican,-0.05214,51.55167,Latin_American
3030,cRxb05LbIMJ-iNc_zWQ57g,mexican,-0.07542,51.55039,Latin_American
3031,TXLF02yrEQTL9rtio0EFQw,mexican,-0.0745146,51.5563884,Latin_American
3033,Ry4jqyaJ7XBoq0ZYs3-D7A,argentine,-0.0614894,51.5367839,Latin_American
3034,aXYdIvaWPoibnymrEcy1rw,argentine,-0.0907927751541138,51.5433273066916,Latin_American
3035,wxlHVjX0Rl0gsa71FUtdGA,brazilian,-0.0735835,51.5737313,Latin_American
3036,mMbnTGId-rn-n9xEPycvwA,caribbean,-0.077265,51.54623,Latin_American
3037,NRRUzSS5Dx7xMwuWf9TqOg,caribbean,-0.064373,51.550272,Latin_American
3038,E5pHcSum0JGdfj-PyiYDKA,caribbean,-0.0747651,51.5518428,Latin_American
3039,1wPLydGs8f-hJXHUkrWCXA,caribbean,-0.060401,51.54973,Latin_American
3040,JeNvdNfHDwBf1qckgA28TA,caribbean,-0.0552799999713898,51.5507621765137,Latin_American
3041,1nkl_so8z2Vwz68kKHaa0Q,caribbean,-0.0728696615443503,51.5650585351901,Latin_American
3042,fF-GdDIaQGarMD1-ajnTsw,caribbean,-0.0821155712183485,51.5614945321003,Latin_American
3043,lJVBVegNWYi1NIRy3D0LaA,caribbean,-0.0745496968985848,51.5482258652153,Latin_American
3044,sbKL7ISVxPP3STqbvvO2rA,caribbean,-0.073507,51.5618173,Latin_American
3045,BKt6qIInsnqM_Ymdp-kcqg,caribbean,-0.076426,51.548512,Latin_American
3046,b7gJd1Yjr3jYIjUHlSbvCw,caribbean,-0.0525289997458458,51.5520095825195,Latin_American
3047,yWAAtN89w77TZDVG24989A,caribbean,-0.0271954,51.5339333,Latin_American
3048,oN5E9NplbLtTlJ3t3CXHSg,caribbean,-0.0700031,51.5461055,Latin_American
3049,pEd1nuRinUff7JJEzeXQog,caribbean,-0.0525556,51.5521106,Latin_American
3050,0Jg5242-kmS5Z9L6ZsWsEA,caribbean,-0.057229,51.536742,Latin_American
3051,wgwkO7Vc42N3jo144WQvuw,caribbean,-0.0596595,51.5493785,Latin_American
3052,c0KsZzz91krc2XS23kJlDQ,caribbean,-0.0870438,51.5526569,Latin_American
3053,hm7NwGqjWRtHLTZcEaenUg,caribbean,-0.074987,51.549287,Latin_American
3054,WP6o9WXBRyt3b3MJhNxOIg,cuban,-0.0750197097659111,51.5511021971743,Latin_American
3055,-oll3g3Ceix7YJ_e7pSl6w,latin,-0.0802071,51.5373195,Latin_American
3056,gXQSA3xudtrtN1lYOzrmoQ,italian,-0.201894407860292,51.494095623609,Italian
3057,jcWobjpfGS5AaJuh13UbUw,italian,-0.2000019,51.4985799,Italian
3058,_f4VU_D--cPFbS8cSp_xZA,italian,-0.224279266409326,51.4840302245571,Italian
3059,Ii_CsiiPkg0MzsZrVWSMwQ,italian,-0.21544145627873,51.499761921973,Italian
3060,eiiM355OMgRs2IJ5sTE4IA,italian,-0.206069,51.48911,Italian
3061,W3bdBJQ_N1DEzA2R-WhYYQ,italian,-0.2174403,51.4975128,Italian
3062,VpVa50iZ5B4hTpGGbMfp-Q,italian,-0.222586,51.498213,Italian
3063,TIfha7KOWgLRhN8935g6Iw,italian,-0.190697,51.489143,Italian
3064,nSKC92qS79UdkYehSKP5yA,italian,-0.19715430766642,51.473358862377,Italian
3065,bpPc86UDVamkaZRmzkz_LQ,italian,-0.203929007053375,51.4764709472656,Italian
3066,APLsQ3Kws6Crg8Kw6Jydow,italian,-0.211219583972138,51.5002864852756,Italian
3067,WIiR5tjOha_K5Yhgi7dl2Q,italian,-0.2225264,51.487812,Italian
3068,8mvRyr6MiTR99DOBLl3JVg,italian,-0.2337329,51.4852488,Italian
3069,MGggp1H71fCG4dbV5adMRQ,italian,-0.1995867,51.4986917,Italian
3070,q709C9EkwoMoL-PwBFiAYw,italian,-0.1976598,51.4809698,Italian
3071,sF7LIA3rRWoq9IvH4f-91Q,italian,-0.1916228,51.4920602,Italian
3072,wx85QQNFA47NTL68rxD-oQ,italian,-0.190288285592703,51.4948117691506,Italian
3073,gpuPb52iclyheq_GeZC9kg,italian,-0.2354284,51.4930649,Italian
3074,iU_kzs8nnQTROPfg_v7Z_A,italian,-0.233771994709969,51.4852600097656,Italian
3075,fAdMI0n38kDXspqTKCuZyQ,italian,-0.223435671985158,51.503017939329,Italian
3076,qwgUGjOhO3xGdaifEtodLQ,italian,-0.2092024,51.4760727,Italian
3077,IUg97ZTyEvEa5BW407eMbw,italian,-0.210918,51.471918,Italian
3078,X9NVDfux8bbTdqHvgOrvPg,italian,-0.206195785333455,51.4894864507539,Italian
3079,3j3nyAvDsYEP2_bl0IKGKA,italian,-0.2046218504426,51.476222473299,Italian
3080,Wz3bsx2fT6IpymKl1H945g,italian,-0.19876,51.4803799,Italian
3081,qb0Wm0Ag3AE8ue_lHYLU_A,italian,-0.18549,51.48316,Italian
3082,EULk_3fHxc_PlCLEK8SNDw,italian,-0.201135836541653,51.4985482071032,Italian
3083,FFLVsbYgURJYp5FqOUbnBw,italian,-0.2227147,51.4893433,Italian
3084,1mQ0RPYV_iKkvacXUVvSxA,italian,-0.2027383,51.4851535,Italian
3085,3mtc6x-ScJsVOvshReYw5w,italian,-0.2100872,51.4723727,Italian
3086,AdEzmd2JPu4wKEMBeBUGew,italian,-0.202962,51.472111,Italian
3087,m9DzYEWNOPG8DbDNZGbvTA,italian,-0.2038587,51.4721832,Italian
3088,O5Dw1qomPtGLk32y9Rn2bA,italian,-0.208943,51.506527,Italian
3089,_XLN0LQkhn82cKeC0sx67g,italian,-0.2129815,51.4943342,Italian
3090,c9uhJqr6YuVdZh1VoHTmJQ,italian,-0.2112916,51.4792038,Italian
3091,FHZQm23BNz_26tkmfI0Cnw,italian,-0.193152,51.4968164,Italian
3092,YhtPXc1EVjtykmMuGkRBDg,italian,-0.2333061,51.4925258,Italian
3093,NXyKRKUoWf5FanK7nkC19Q,italian,-0.200656,51.48302,Italian
3094,gSDbYD_wthdHT01Ai8inOQ,italian,-0.221176,51.486192,Italian
3095,rhilDv14S7xQoKrVr5jUCg,italian,-0.208853,51.496201,Italian
3096,xhvCPF9xYAulWLgL5Uyt_w,italian,-0.239493,51.475864,Italian
3097,gpQUlJ0dQyZexifTOoMF1Q,italian,-0.187966,51.502248,Italian
3098,FfcnE_vNs9dACBcabybOOw,italian,-0.2105106047969,51.470508278541,Italian
3099,GZmIMGiJqJ2mt-XdhBgHGg,italian,-0.249519,51.493426,Italian
3100,6YJ_c48ugqIJLFUEUogEnw,italian,-0.23822,51.4997839,Italian
3101,e6kQtNUriIb2FfatlEH6Wg,italian,-0.206712162541268,51.5069666463283,Italian
3102,Io-2G1W50DJJOIe8w72hRQ,italian,-0.220204697101878,51.503213695139,Italian
3103,llju3yFgfIB7IFTC3S08Og,italian,-0.243717,51.493321,Italian
3104,4P-VEAHpM-4VxfWB4ckE2w,italian,-0.189284,51.500577,Italian
3105,UBqSrpCZ0K_WK9-1tbgFBQ,italian,-0.243958075493538,51.4893170160695,Italian
3106,xRk8oFEvSY809FpJs3pXpg,italian,-0.23514,51.49303,Italian
3107,BJKm3AUIuIjtxYQlrZ9tfA,italian,-0.2210152,51.4678086,Italian
3108,CRNjB3-lM0xo_MdUgtx5Ow,italian,-0.188219935661865,51.5003960070566,Italian
3109,FJdMhIf2w4G3qQBCcUaSxw,italian,-0.1941438,51.4927338,Italian
3110,RjWPLLjUmauU3mU7cp2emA,italian,-0.195157,51.493654,Italian
3111,YPVuaIAeFFNSs7uKNsBzyQ,italian,-0.1843076,51.4858641,Italian
3112,220rJwtQVCvZeVVeuUOadQ,italian,-0.223923549056053,51.5060550724663,Italian
3113,YApkNjiCVBnuUUkS2SpIig,italian,-0.1843726,51.4859041,Italian
3114,m5XYpuoe5q-32gF6s9ksXA,italian,-0.187095938811012,51.4948570887743,Italian
3115,DhQPuF6XushrHTuElpwQxw,italian,-0.18471,51.48612,Italian
3116,2KQFlLfVz_beWQm6iYKMTg,italian,-0.202077311222651,51.4722945907171,Italian
3117,0KQl0ljgHIckdqPOZAZ1Ew,italian,-0.19756177291988,51.497750925904,Italian
3118,51-i5B6A4Yh8_qNOlsL9NA,italian,-0.188687903555831,51.5020965155571,Italian
3119,mw-yZ2eXU_5NSjmlTWmcnA,italian,-0.19713504305988,51.480276838077,Italian
3120,OIv8QXMjnauOACdRoLYrLg,italian,-0.2221576,51.5034021,Italian
3121,bEqgNCeP7Hq6Kd8AKeALdA,italian,-0.23545,51.4930649,Italian
3122,cegS5BqyKScsIUj3lmOi_w,italian,-0.2218033,51.4997336,Italian
3123,Jg71wxAOnFICkV81pU5qbw,italian,-0.18911,51.50206,Italian
3124,JCudtuZ3DaZUkI_6otFcTg,italian,-0.226914386499857,51.5050789036987,Italian
3125,3T3_TLodnDVXBwBd7NDfIg,italian,-0.2059414,51.4752742,Italian
3126,ybCYzOJR-QnOeuk5m5IBjA,italian,-0.2229067,51.4932251,Italian
3127,cR8hurkzcT5VUoiTu9esDA,italian,-0.245576,51.4934,Italian
3128,iYmuxP-v5TtliC4PXwQihg,italian,-0.219041293501277,51.5060165034586,Italian
3129,kDwcwqkI-7EZlSdqJf2Ilg,italian,-0.219111799697376,51.5059603160976,Italian
3130,sXQP2eo-zUywgpudZhindA,italian,-0.2258408,51.4685898,Italian
3131,pJdrjp3JjtOoYxOpYPoCVQ,italian,-0.206244308644227,51.4749622329135,Italian
3132,QKuw4hAQvtFgrMl86msXaw,italian,-0.1919041,51.5039553,Italian
3133,GUQnDw9Sg5c_bAgap4jHtg,italian,-0.188197001814842,51.479175567627,Italian
3134,9qWv1oK1HV5rIrVQbYNEmQ,italian,-0.1913657,51.4705376,Italian
3135,Q3xaSqPst6f1mXkgPI0FHw,italian,-0.203061,51.497435,Italian
3136,lcX4GiOIW9fdfScr50fpFg,italian,-0.2383011,51.493291,Italian
3137,2PpnLkYFm2lqt28KGSJlcQ,italian,-0.1843598311496,51.501550481302,Italian
3138,6CzxenEcXpcg3IShgJiqNg,italian,-0.188078,51.501019,Italian
3139,AGvwTHggMX79RxJkK5PKhg,italian,-0.188760474642594,51.5021169982351,Italian
3140,RAedfI5JKDVHAqRNLqjblw,italian,-0.2092949,51.4678726,Italian
3141,eDQ7_1d94J3Ji8-cu7rROQ,italian,-0.198122169108965,51.480256045293,Italian
3142,HR3VE6PUAZMbY4M64GaufQ,italian,-0.1915139,51.5018836,Italian
3143,pyn7QjvnDVlVsLVqtTdZFQ,italian,-0.222645998001099,51.4932098388672,Italian
3144,FE55yQWefbMHaKw2bvCVbw,italian,-0.220204697101878,51.503213695139,Italian
3145,YQeKuqJ80rETQtyR-8x2Og,italian,-0.2466663,51.4934936,Italian
3146,Vknb1EVuaNN6uv5jMrVYGA,italian,-0.194115341123378,51.4803119140598,Italian
3147,zpTDfxY68IG77M8jmN4Phw,italian,-0.187507003545761,51.4795074462891,Italian
3148,l215O6FlNyVuzDwp5RCCmA,italian,-0.20807117133723,51.473213312468,Italian
3149,342bYfcCW6hkuoDZwd7QRA,italian,-0.1989805,51.4798572,Italian
3150,dSCWduCGh6DC-1Enr0hoGQ,italian,-0.20541694,51.4968484,Italian
3151,mnCac_8Yd3kCgLUWlV_bPg,italian,-0.223159891015598,51.5084297033195,Italian
3152,SdMTSR9J1AH59gQf5-4ygQ,italian,-0.2039378,51.4846323,Italian
3153,N4C2pxWU3cr5xRLGtFgKAQ,italian,-0.2495068,51.4934162,Italian
3154,QS4mujF-8nPRulJCktyRtQ,italian,-0.187241,51.494935,Italian
3155,GV4OdPVbCdEz_OXAyARntA,italian,-0.221400592487043,51.5078482382016,Italian
3156,o8XSluCgafYqf7Ia8hbeOQ,italian,-0.193165,51.49303,Italian
3157,0KUY1FS56qvD4rhimmDvWA,italian,-0.2333061,51.4925258,Italian
3158,PvXAsNEKk0aocDwz-o9UKA,italian,-0.1837949,51.49918,Italian
3159,l4CQZDQ7pCmkhopx89oU2g,italian,-0.187241,51.494935,Italian
3160,zaSbXMKtvT0nAXUMdjjlVw,italian,-0.2492005,51.473738,Italian
3161,Hvp26nVCqtQHfn7uLibWJg,italian,-0.1875799,51.4947815,Italian
3162,CMchOoyaIxyoILPIanerlw,italian,-0.223181247711182,51.5077541668006,Italian
3163,nHxKQHJZjZodtctQO0I7qg,italian,-0.221279993653297,51.5075798034668,Italian
3164,xy6xNNs7EttPDXIeOwMnKQ,italian,-0.189977,51.494959,Italian
3165,89nyhc0k3TyoaCtJy0MAHA,italian,-0.221572,51.507717,Italian
3166,WwW8xn6HHv0fDZMBQ8jHQA,italian,-0.184005007147789,51.4991569519043,Italian
3167,SOs95arhXMWOj8IX_qScpg,french,-0.202983,51.4853546,French
3168,pdMzanR3tHKAo39V_6ZAqA,french,-0.226727036932953,51.4869276640898,French
3169,TZ5ptFtb-Ts8UkF1JnYFJw,french,-0.22239,51.49959,French
3170,xswz3LN249CBWn-Xc7u2lg,french,-0.1969429,51.4992288,French
3171,jn8UYfbFnOJbPnQd5JmfTQ,french,-0.204205,51.501822,French
3172,U4WjNkwhJySZ6nU1kTneaw,french,-0.190576314926147,51.4903487022291,French
